Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,VIX_Close,Economic_News_Flag,Sentiment_Score,Federal_Rate_Change_Flag,GeoPolitical_Risk_Score,Currency_Index,Close_Price_Normalized
2005-06-07,68.32,69.88,70.0,68.2,11487414,2.2834,1.8,39.42,0,-0.079,1,28.85,111.4,0.5314404752719697
1994-06-30,40.6,41.55,42.21,40.4,8402839,2.3399,1.81,18.34,0,0.167,0,36.55,110.12,0.31286166190880327
2000-06-20,66.34,66.61,67.38,66.1,9153105,0.407,1.28,46.16,0,0.157,0,34.77,80.57,0.5062109405138491
1952-10-13,101.06,100.4,101.55,99.82,13183679,-0.6531,1.73,13.84,0,-0.489,1,28.24,108.02,0.7669161330144278
1967-06-26,19.2,19.09,19.31,18.04,15127406,-0.5729,1.27,35.04,0,0.386,1,5.96,115.74,0.13957256384538227
1998-11-19,58.3,58.53,58.62,57.9,10397206,0.3945,0.72,45.92,1,0.675,1,19.01,117.23,0.4438700717537227
2011-06-13,35.99,36.15,36.16,34.36,4103275,0.4446,1.8,17.21,1,-0.119,0,95.88,107.95,0.2711982100146593
1917-12-13,7.67,8.31,9.9,6.28,6948861,8.3442,3.62,32.09,1,-0.805,0,60.61,83.84,0.05639996913818378
1958-12-23,65.72,66.31,66.79,65.58,4607071,0.8977,1.21,25.11,0,-0.927,0,65.16,94.94,0.503896304297508
1926-11-04,91.42,90.78,91.66,89.22,6022435,-0.7001,2.44,31.8,1,0.558,0,80.12,112.39,0.6926934650104157
1940-08-29,4.86,3.55,5.7,3.55,13861433,-26.9547,2.15,18.98,0,-0.03,0,28.62,108.42,0.019674407838901314
1905-09-04,79.01,80.92,81.79,78.73,14194164,2.4174,3.06,26.13,1,-0.147,1,28.16,84.18,0.6166190880333307
1968-06-06,1.0,1.41,1.64,0.56,3341857,41.0,2.2,27.58,0,0.523,1,52.31,114.09,0.003163336162333153
1986-12-23,46.48,47.4,48.93,44.94,10958056,1.9793,3.99,30.19,0,0.22,1,37.44,96.28,0.35799706812745924
1925-08-06,82.22,83.37,83.44,81.28,11461868,1.3987,2.16,33.78,0,-0.843,0,17.12,109.28,0.6355219504667848
1999-05-19,54.94,55.28,56.6,53.2,17882522,0.6189,3.4,23.72,1,-0.945,1,48.17,109.41,0.4187948460766916
1979-11-06,10.02,10.08,11.72,9.61,1389635,0.5988,2.11,24.32,0,0.235,1,14.65,86.2,0.07005632281459763
1911-02-07,48.28,48.67,49.35,47.45,10200846,0.8078,1.9,40.46,1,0.376,0,29.28,114.36,0.3677956947766376
1956-09-07,38.72,37.83,39.73,35.73,13774739,-2.2986,4.0,22.9,0,-0.149,0,50.98,103.55,0.2841601728261708
1998-04-20,73.31,72.66,73.94,71.53,245601,-0.8866,2.41,41.93,0,0.433,1,83.36,81.31,0.5528894375433993
2017-01-06,13.95,13.58,14.09,12.16,18435941,-2.6523,1.93,19.02,0,-0.883,1,30.73,90.36,0.0970604120052465
1981-11-27,20.9,21.98,23.61,20.56,18152211,5.1675,3.05,15.97,0,-0.46,1,31.54,103.49,0.16187022606280377
1998-04-30,76.89,76.8,77.84,76.41,13758075,-0.1171,1.43,11.58,0,0.717,1,6.66,83.88,0.5848314173289098
2007-12-05,49.74,49.05,49.99,49.03,7364553,-1.3872,0.96,22.61,0,0.179,0,93.06,112.59,0.3707275673173366
2005-05-18,67.75,68.41,70.43,66.64,1882694,0.9742,3.79,42.68,0,-0.905,0,81.33,98.83,0.5200987578118972
1940-05-15,15.15,14.02,15.68,13.92,18283360,-7.4587,1.76,20.66,1,0.037,1,5.35,113.99,0.10045521178921378
2003-01-24,51.47,50.96,52.1,50.84,13307506,-0.9909,1.26,46.18,1,-0.327,1,18.16,105.78,0.3854640845613764
1929-06-07,112.6,113.36,114.14,111.54,9223980,0.675,2.6,48.5,1,-0.954,0,88.67,89.95,0.8669084175603734
1972-06-27,26.99,27.84,29.01,26.07,19128006,3.1493,2.94,45.09,0,-0.763,0,31.34,108.74,0.20708278682200446
1948-01-02,58.75,58.65,59.86,58.57,18993695,-0.1702,1.29,14.81,1,0.943,1,39.75,87.39,0.44479592624025915
2000-07-27,64.5,64.61,64.98,63.89,9743241,0.1705,1.09,45.46,0,0.498,0,35.99,93.98,0.490780032404907
1977-01-06,7.98,7.47,9.38,6.83,15772169,-6.391,2.55,25.12,1,-0.702,0,34.07,83.28,0.04991898773242805
1911-10-17,28.28,28.54,29.19,27.39,411294,0.9194,1.8,26.03,1,0.786,1,97.83,82.2,0.21248360466013422
1998-04-06,69.0,69.72,69.94,68.47,12467697,1.0435,1.47,45.58,1,-0.087,1,76.28,85.0,0.5302060026232542
1980-03-13,12.49,12.24,13.13,11.61,18565782,-2.0016,1.52,28.81,0,-0.935,1,61.78,114.2,0.08672170357225521
1970-04-06,17.67,19.87,21.88,16.08,16295798,12.4505,5.8,41.8,1,0.581,1,4.61,91.09,0.14559061800786977
1994-03-31,36.67,35.93,37.94,35.24,16294940,-2.018,2.7,46.97,1,0.719,1,12.42,113.0,0.2695008101226757
1946-09-12,28.0,29.41,30.25,27.99,18485736,5.0357,2.26,41.07,0,-0.736,0,18.75,116.42,0.2191960496875241
1927-08-23,87.83,89.23,89.49,87.82,13304851,1.594,1.67,40.8,0,0.226,1,35.08,113.44,0.6807345112259855
1953-07-31,80.06,79.16,81.25,78.36,8569422,-1.1242,2.89,43.7,0,0.32,1,67.26,111.05,0.6030398888974615
2012-10-02,25.28,24.34,26.26,22.73,6681776,-3.7184,3.53,38.02,0,0.205,0,41.0,104.86,0.1800786976313556
1958-02-27,79.65,78.23,80.31,76.16,8246343,-1.7828,4.15,19.35,1,-0.646,1,60.05,92.21,0.5958645166268035
1923-07-13,45.32,43.8,45.95,42.8,10403109,-3.3539,3.15,20.36,1,-0.339,0,58.95,111.83,0.33022143353136324
1943-12-03,7.85,8.39,9.64,6.79,12925352,6.879,2.85,41.87,0,-0.492,1,57.15,103.39,0.057017205462541465
2004-09-09,69.29,69.03,69.43,68.47,2099595,-0.3752,0.96,31.37,0,0.495,0,49.94,113.29,0.5248823393256692
1927-07-28,87.4,87.62,88.83,85.14,8150453,0.2517,3.69,12.53,1,0.141,1,31.65,89.47,0.6683126301982871
1937-01-15,22.6,23.34,24.63,22.24,18857749,3.2743,2.39,10.95,1,0.485,1,0.99,91.97,0.17236324357688448
1999-01-14,58.0,57.0,58.98,56.68,12451081,-1.7241,2.3,39.25,1,0.419,0,88.27,97.72,0.43206542705038187
1923-10-22,59.49,59.26,60.12,58.15,11443316,-0.3866,1.97,32.1,0,-0.338,1,33.97,114.48,0.4495023532134865
1923-02-12,52.53,50.87,53.19,49.45,18111433,-3.1601,3.74,20.05,0,-0.92,0,25.18,80.41,0.38476969369647396
2006-05-30,35.83,35.25,36.18,34.56,4072754,-1.6188,1.62,35.96,1,0.198,1,53.52,104.94,0.2642543013656353
1920-01-20,29.07,28.94,30.14,27.98,2920507,-0.4472,2.16,29.65,1,-0.711,1,19.8,118.71,0.21556978628192267
1940-07-02,10.82,10.27,11.16,9.82,5744959,-5.0832,1.34,37.9,1,0.207,0,41.07,85.43,0.07152225908494714
1962-06-06,20.19,18.64,20.2,18.45,483443,-7.6771,1.75,37.78,0,0.941,1,97.13,97.67,0.1361006095208703
1966-11-18,18.36,18.94,20.31,18.1,9881634,3.159,2.21,29.58,0,0.419,0,95.46,87.27,0.13841524573721162
1941-07-23,13.23,13.13,14.65,12.64,9790553,-0.7559,2.01,19.37,0,0.257,1,81.36,83.03,0.09358845768073451
1949-01-07,64.91,63.22,65.04,62.8,13507297,-2.6036,2.24,26.44,0,-0.879,1,96.36,102.24,0.48005555126919214
1990-02-02,57.3,56.89,57.57,56.78,5430049,-0.7155,0.79,24.76,0,0.783,0,31.68,91.96,0.4312167271043901
1966-01-18,42.93,41.28,43.57,40.33,2217031,-3.8435,3.24,24.52,0,-0.984,0,72.76,99.04,0.31077848931409613
1971-11-17,4.83,5.17,5.26,4.32,17251047,7.0393,0.94,27.96,1,0.05,1,40.88,89.31,0.03217344340714451
1945-12-03,21.63,22.52,22.81,21.11,2359936,4.1147,1.7,48.99,0,-0.683,0,97.84,114.89,0.16603657125221818
2010-12-03,20.77,21.07,21.38,19.94,10503976,1.4444,1.44,17.29,1,0.788,1,4.36,85.14,0.15484916287323508
1994-10-21,40.08,41.23,42.2,38.82,3479236,2.8693,3.38,35.77,0,0.886,0,36.89,90.5,0.3103927166113725
1998-06-11,74.54,72.43,75.97,70.04,17946168,-2.8307,5.93,43.79,0,-0.374,1,67.98,97.9,0.551114883110871
1932-07-14,122.26,120.79,122.83,120.57,1846610,-1.2024,2.26,32.23,1,0.852,0,67.48,106.26,0.9242342411850937
1915-12-07,24.37,23.79,24.45,23.6,8150819,-2.38,0.85,15.21,1,-0.041,1,47.38,106.79,0.17583519790139648
1978-01-09,34.9,34.54,35.07,33.64,11509170,-1.0315,1.43,18.05,1,0.87,1,14.87,94.3,0.25877632898696085
1921-08-15,18.57,16.39,18.6,16.06,6020304,-11.7394,2.54,40.5,0,0.868,1,90.66,118.24,0.1187408378983103
1938-01-13,17.63,17.69,17.99,16.49,9852119,0.3403,1.5,14.96,1,-0.422,1,89.7,116.27,0.12877092816912275
2005-02-11,68.98,67.64,70.39,67.2,6912655,-1.9426,3.19,40.94,0,0.802,1,66.8,86.94,0.5141578581899544
1989-05-12,57.34,57.61,58.64,57.01,17418673,0.4709,1.63,29.23,1,0.328,1,19.23,106.91,0.43677185402360924
2011-04-12,30.54,31.06,32.67,30.18,18081842,1.7027,2.49,14.93,1,-0.576,1,14.65,87.73,0.2319265488774014
1959-11-10,53.92,52.99,54.19,52.84,9394602,-1.7248,1.35,19.7,0,-0.069,0,11.28,95.42,0.40112645629195276
1993-08-13,44.08,42.33,44.57,41.75,7787895,-3.9701,2.82,25.01,0,-0.936,1,32.98,94.01,0.31887971607129073
2000-02-29,68.32,69.05,70.22,67.51,14560213,1.0685,2.71,13.17,0,0.876,1,42.24,100.39,0.5250366484067586
1980-07-14,17.73,18.39,19.71,16.98,17616573,3.7225,2.73,27.72,0,0.299,1,82.7,87.01,0.1341717460072525
1929-11-22,122.92,123.43,123.73,122.78,4683536,0.4149,0.95,19.43,1,0.846,0,45.13,108.07,0.9446030398888974
1933-08-28,91.44,92.55,92.93,91.41,4863209,1.2139,1.52,16.73,0,-0.678,1,3.47,96.22,0.7063498186868296
1965-10-13,41.72,41.33,42.02,41.09,18144501,-0.9348,0.93,25.57,0,0.59,1,34.61,99.79,0.3111642620168196
1992-08-26,40.19,40.34,40.48,38.38,2812773,0.3732,2.1,43.87,1,0.704,1,32.81,103.36,0.30352596250289327
1974-02-05,12.19,10.81,13.58,9.99,3045716,-11.3208,3.59,36.8,0,0.732,0,1.48,117.55,0.07568860427436154
2007-02-16,32.61,32.35,34.96,31.69,13234424,-0.7973,3.27,35.71,0,0.549,0,59.65,105.06,0.24187948460766914
2017-05-19,20.21,20.0,21.7,18.55,1248827,-1.0391,3.15,31.75,1,0.74,0,90.17,88.36,0.146593627034951
2007-05-09,40.96,38.89,40.97,38.45,6415590,-5.0537,2.52,15.04,1,0.396,0,18.83,99.88,0.2923385541239102
1994-01-17,36.58,36.67,37.04,35.96,5527736,0.246,1.08,43.72,1,0.92,1,82.28,105.63,0.27521024612298434
1999-11-26,63.49,65.71,67.43,62.7,12928153,3.4966,4.73,24.42,0,0.744,1,86.52,109.29,0.4992670318648252
1974-03-21,15.96,14.01,16.62,13.96,16928609,-12.218,2.66,42.39,0,0.273,0,39.69,92.44,0.10037805724866908
1996-08-14,11.28,10.89,11.77,9.25,19213572,-3.4574,2.52,29.34,1,-0.178,1,43.3,104.09,0.07630584059871923
1980-06-03,20.22,20.14,21.82,19.87,9119665,-0.3956,1.95,45.02,1,0.115,1,94.47,118.92,0.14767379060257696
2005-12-12,49.4,51.03,51.72,48.52,11045029,3.2996,3.2,18.2,0,-0.049,1,31.61,116.73,0.38600416634518936
1992-12-29,40.94,40.8,41.05,39.57,16761222,-0.342,1.48,25.98,1,0.466,1,19.05,81.99,0.3070750713679499
1938-05-18,14.3,14.73,15.24,13.2,12472076,3.007,2.04,24.09,1,-0.168,0,72.69,85.03,0.10593318416788827
1926-05-05,72.71,71.85,73.13,71.49,1519468,-1.1828,1.64,23.4,0,-0.684,0,36.02,106.27,0.5466399197592777
1916-08-08,25.85,25.43,26.26,25.3,196847,-1.6248,0.96,13.16,1,-0.603,1,63.18,117.85,0.18848854255072908
1967-09-04,12.88,12.34,14.37,11.54,8760525,-4.1925,2.83,40.15,1,-0.455,0,34.47,95.19,0.08749324897770233
1926-09-22,87.46,86.43,87.64,85.65,10031736,-1.1777,1.99,37.89,0,-0.782,0,38.79,116.48,0.6591312398734666
1998-07-06,67.44,66.82,67.51,66.39,11407769,-0.9193,1.12,41.0,1,0.577,1,96.66,101.19,0.507831185865288
1904-03-09,85.9,85.65,85.92,84.83,19275299,-0.291,1.09,40.07,0,-0.849,0,23.27,85.44,0.6531131857109791
1914-12-01,41.97,43.77,45.32,40.47,13863963,4.2888,4.85,46.35,0,0.657,1,51.49,104.51,0.3299899699097292
1902-09-30,95.9,96.72,98.07,95.83,10436868,0.8551,2.24,38.37,1,0.699,0,44.46,110.06,0.7385232620939741
1981-07-31,24.28,22.74,25.85,22.49,9375638,-6.3427,3.36,31.53,1,0.574,0,2.66,97.72,0.1677339711442018
1975-09-23,10.31,10.81,11.82,8.83,7653000,4.8497,2.99,22.63,0,-0.769,1,3.74,96.66,0.07568860427436154
2015-01-27,6.76,6.14,8.25,4.91,10244505,-9.1716,3.34,42.86,1,-0.963,0,20.17,102.77,0.03965743383998148
1989-02-09,61.45,60.97,62.71,59.87,10820647,-0.7811,2.84,32.53,0,-0.923,1,92.51,113.48,0.46269577964663217
1978-11-15,19.57,21.06,21.27,18.79,11173427,7.6137,2.48,36.98,0,-0.24,1,49.03,98.54,0.15477200833269036
2002-06-24,54.68,50.97,55.15,50.72,1879045,-6.7849,4.43,12.58,0,-0.551,1,67.32,113.23,0.3855412391019211
2008-11-17,25.17,24.62,25.92,23.66,9946167,-2.1851,2.26,30.51,1,0.124,1,40.88,118.46,0.1822390247666075
1931-01-09,109.21,110.12,110.44,109.1,8075784,0.8333,1.34,37.91,0,0.304,0,74.19,90.69,0.8419103464238871
1984-01-12,18.76,19.35,19.64,17.56,19726180,3.145,2.08,48.53,0,0.094,0,24.48,99.76,0.14157858189954478
1904-12-15,74.01,72.74,74.5,72.27,9973863,-1.716,2.23,47.04,1,0.433,1,74.11,112.71,0.553506673867757
1920-10-08,29.54,30.47,30.53,29.21,12132784,3.1483,1.32,39.35,0,0.096,1,69.57,102.69,0.22737443098526344
1998-12-22,56.95,57.97,58.76,55.99,15126444,1.791,2.77,44.06,1,0.238,0,16.89,92.95,0.43954941748321885
1925-01-07,81.79,80.73,82.4,79.7,8635209,-1.296,2.7,11.36,0,0.192,0,96.9,96.6,0.6151531517629811
1943-11-19,11.08,9.45,11.49,9.21,3102668,-14.7112,2.28,33.96,0,0.171,0,59.7,113.76,0.06519558676028082
1996-01-01,12.0,13.24,13.61,11.91,11680935,10.3333,1.7,26.42,0,0.321,1,3.27,99.03,0.09443715762672632
1988-01-19,52.2,51.87,52.22,51.19,16122081,-0.6322,1.03,36.58,0,-0.355,0,10.83,94.15,0.39248514775094506
1974-07-05,3.0,3.96,4.71,2.75,9792614,32.0,1.96,19.47,1,0.18,1,57.62,111.63,0.02283774400123447
1988-08-15,66.85,66.19,68.49,65.92,4335760,-0.9873,2.57,46.73,1,0.65,1,55.0,108.52,0.5029704498109713
1921-01-27,14.21,13.56,14.75,12.72,6564489,-4.5742,2.03,10.08,1,-0.524,0,59.96,95.37,0.09690610292415708
1943-06-11,15.05,15.31,16.26,14.5,4879989,1.7276,1.76,35.75,0,0.574,1,67.24,116.33,0.11040814751948151
1921-01-24,11.28,11.29,12.49,10.2,7708663,0.0887,2.29,14.59,1,0.878,1,55.08,119.74,0.07939202222050766
1983-02-01,1.87,1.0,2.2,0.64,2332298,-46.5241,1.56,14.33,1,0.888,1,26.65,113.58,0.0
1945-09-28,11.61,10.9,11.87,10.48,12017229,-6.1154,1.39,22.36,1,-0.488,0,52.41,98.83,0.07638299513926394
1935-11-12,49.48,48.38,50.62,46.3,9192756,-2.2231,4.32,23.22,0,-0.279,1,35.32,110.88,0.36555821310084097
1903-04-23,87.14,87.66,88.84,86.46,7495350,0.5967,2.38,46.51,1,-0.103,0,67.14,116.44,0.6686212483604659
1905-04-04,65.07,64.5,66.48,63.72,5766912,-0.876,2.76,32.23,1,0.143,1,28.57,94.92,0.4899313324589151
2014-06-10,3.18,2.46,4.67,1.77,4592213,-22.6415,2.9,49.55,1,-0.253,0,24.65,94.68,0.011264562919527814
1957-07-11,43.82,43.2,45.28,42.26,766315,-1.4149,3.02,36.92,0,-0.023,0,32.57,101.13,0.32559216109868067
2016-05-31,27.18,27.85,29.1,26.84,12615742,2.465,2.26,41.03,1,0.677,0,86.88,101.83,0.20715994136254917
1964-03-18,44.06,43.99,44.83,43.85,15878187,-0.1589,0.98,15.47,0,-0.55,1,69.91,105.59,0.3316873698017128
1993-10-08,34.89,35.8,36.15,33.59,5000155,2.6082,2.56,31.63,0,0.889,1,80.69,105.11,0.2684978010955944
1959-07-09,64.72,63.49,65.32,62.79,3113699,-1.9005,2.53,12.5,0,-0.064,1,41.9,108.35,0.48213872386389933
1997-10-22,56.05,56.52,57.39,55.62,6114803,0.8385,1.77,11.78,0,0.436,0,25.35,100.65,0.4283620091042358
2004-08-02,69.68,70.47,71.13,68.31,17825471,1.1338,2.82,45.26,0,-0.832,1,40.15,92.46,0.5359925931641076
1989-11-06,50.47,47.94,51.33,47.02,17823732,-5.0129,4.31,30.5,0,0.906,0,2.69,116.32,0.36216341331687363
2000-05-02,62.67,63.41,65.87,62.11,18102048,1.1808,3.76,20.22,0,0.937,0,83.91,102.38,0.4815214875395416
1923-12-05,72.29,71.28,73.09,70.28,19927891,-1.3972,2.81,20.27,1,-0.294,1,47.2,86.98,0.5422421109482292
1988-07-05,72.75,73.39,74.69,71.67,12483875,0.8797,3.02,41.61,0,0.868,1,20.36,105.89,0.5585217190031633
1933-04-27,89.5,90.37,91.81,89.01,16115353,0.9721,2.8,16.85,1,0.259,1,87.64,94.44,0.6895301288480826
1994-10-05,38.38,38.3,39.55,37.87,5401076,-0.2084,1.68,38.68,0,0.144,0,19.11,117.39,0.2877864362317722
1991-07-10,51.76,51.49,53.16,50.51,7844121,-0.5216,2.65,38.27,0,-0.673,0,46.95,84.25,0.3895532752102461
1944-06-19,23.61,22.93,25.63,22.38,19392318,-2.8801,3.25,22.31,0,-0.767,0,39.12,99.03,0.16919990741455132
1932-06-02,119.15,119.42,123.38,117.61,1347793,0.2266,5.77,24.88,1,-0.843,1,78.15,106.75,0.9136640691304683
1921-03-23,20.86,19.76,20.87,17.57,2050291,-5.2733,3.3,43.11,0,0.499,1,56.37,111.53,0.14474191806187794
1974-04-10,11.37,10.38,12.64,8.95,13052282,-8.7071,3.69,45.12,0,0.869,1,22.46,92.0,0.07237095903093897
1927-10-13,94.5,93.23,95.44,93.07,19338535,-1.3439,2.37,17.42,1,0.69,1,21.74,115.76,0.7115963274438699
1995-10-04,20.67,19.53,22.59,18.74,2703621,-5.5152,3.85,39.43,0,-0.526,0,5.26,104.95,0.1429673636293496
1919-11-11,13.71,13.49,13.79,13.41,2742969,-1.6047,0.38,37.27,1,0.566,1,83.9,117.29,0.0963660211403441
1916-12-05,21.98,23.4,24.25,19.98,2377313,6.4604,4.27,45.48,0,0.528,0,49.83,100.03,0.17282617082015272
1944-03-22,20.08,20.28,20.85,19.22,3278444,0.996,1.63,41.21,1,0.852,0,10.42,107.54,0.1487539541702029
1926-03-22,78.38,78.53,79.82,76.94,11589752,0.1914,2.88,40.91,1,0.334,1,86.31,90.77,0.5981791528431448
1940-11-05,3.18,2.71,3.56,1.0,19545241,-14.7799,2.56,46.14,0,0.233,1,4.63,106.64,0.01319342643314559
1908-08-14,41.9,41.84,41.95,41.3,7627872,-0.1432,0.65,20.01,1,0.593,0,76.25,82.26,0.31509914358459995
2005-01-31,63.33,65.24,66.23,62.46,8008519,3.0159,3.77,23.16,1,0.549,0,6.81,84.23,0.4956407684592237
1959-06-25,65.72,63.14,66.13,62.01,12091878,-3.9257,4.12,49.88,1,0.242,1,15.99,88.62,0.47943831494483446
1973-04-26,23.23,22.87,24.35,22.6,16298176,-1.5497,1.75,28.6,0,0.127,0,88.07,110.85,0.16873698017128308
1905-08-16,82.11,81.27,83.97,80.43,17909715,-1.023,3.54,38.58,1,-0.594,0,40.86,80.95,0.6193194969523956
1924-07-03,71.83,72.9,73.0,71.69,10953410,1.4896,1.31,38.16,0,-0.41,1,21.04,93.24,0.5547411465164724
1995-08-25,26.52,25.06,27.59,24.45,18907936,-5.5053,3.14,47.27,0,0.927,1,10.07,82.36,0.18563382455057478
1939-11-13,16.98,17.8,18.61,15.8,19684030,4.8292,2.81,27.43,0,-0.02,0,88.45,96.23,0.12961962811511457
2017-02-28,28.02,27.31,28.64,27.25,10607174,-2.5339,1.39,14.18,1,0.717,0,44.19,119.14,0.20299359617313475
1995-08-08,32.07,31.13,33.0,31.12,5399523,-2.9311,1.88,49.18,1,0.352,1,69.41,101.29,0.23246663066121437
1978-02-21,34.82,34.23,35.43,34.17,1166736,-1.6944,1.26,37.08,0,-0.868,0,31.14,110.84,0.2563845382300748
1919-12-31,26.03,26.92,27.03,25.98,18766904,3.4191,1.05,37.02,1,0.321,0,63.61,115.07,0.19998456909189105
1950-04-04,67.37,68.28,68.29,66.82,3781779,1.3507,1.47,16.28,1,-0.328,1,47.33,87.73,0.519095748784816
2012-04-27,31.9,31.23,32.47,30.83,3860761,-2.1003,1.64,42.6,0,-0.258,0,44.75,93.97,0.2332381760666615
2006-01-31,51.01,51.05,51.23,48.3,12528321,0.0784,2.93,40.01,0,-0.596,0,68.04,91.44,0.3861584754262788
1915-04-21,41.08,41.08,41.3,39.87,16036934,0.0,1.43,28.06,0,-0.398,1,98.76,93.94,0.30923539850320186
1937-03-23,24.94,22.86,26.15,21.76,4005622,-8.34,4.39,16.99,1,0.134,1,13.16,110.88,0.16865982563073834
1908-01-23,60.02,60.79,61.46,59.95,5855327,1.2829,1.51,35.35,1,0.244,0,71.46,108.12,0.46130699791682733
1907-12-25,61.63,61.37,61.7,60.69,8425344,-0.4219,1.01,50.0,0,-0.621,0,63.56,89.27,0.4657819612684206
1942-04-27,4.69,6.27,7.97,4.46,4752798,33.6887,3.51,12.87,1,0.275,1,57.93,118.6,0.04066044286706272
1992-01-15,46.62,46.48,46.64,46.41,9232007,-0.3003,0.23,25.68,0,-0.097,0,4.52,114.17,0.3508988503973458
1987-03-23,52.06,52.9,53.63,50.8,12290589,1.6135,2.83,24.89,0,-0.265,1,92.4,82.19,0.40043206542705034
1908-12-17,30.96,30.37,32.07,30.36,1081598,-1.9057,1.71,38.17,1,-0.194,1,20.49,84.03,0.22660288557981637
1956-08-30,41.73,42.63,44.06,40.25,16773987,2.1567,3.81,42.67,0,0.955,1,68.51,80.88,0.3211943522876321
1936-06-01,50.31,50.82,51.86,49.71,15422709,1.0137,2.15,28.09,0,0.775,0,62.09,106.3,0.38438392099375046
1991-12-17,46.41,44.07,46.67,44.04,4417517,-5.042,2.63,14.04,1,-0.103,1,30.77,117.75,0.3323046061260705
1998-06-01,77.63,77.17,77.67,76.8,14767131,-0.5926,0.87,12.49,1,0.289,0,59.5,82.07,0.5876861353290641
1927-03-29,87.96,88.17,88.47,87.15,16681349,0.2387,1.32,28.75,0,0.196,1,74.73,96.82,0.6725561299282463
1937-06-18,33.14,32.15,33.16,30.96,1057056,-2.9873,2.2,19.27,0,-0.277,1,19.24,84.82,0.2403363937967749
1970-01-01,4.35,5.11,5.81,3.28,9616684,17.4713,2.53,38.03,0,0.392,1,69.69,109.99,0.03171051616387624
1923-07-26,42.13,42.41,42.49,41.47,15404966,0.6646,1.02,20.46,0,-0.153,0,48.52,119.06,0.3194969523956484
1949-04-28,76.04,75.07,78.72,73.03,12022233,-1.2756,5.69,13.11,0,-0.363,0,52.12,114.61,0.5714836818146747
2005-01-18,62.25,62.51,64.24,61.55,590107,0.4177,2.69,15.75,0,0.77,0,6.93,111.51,0.47457757889051766
1922-02-23,25.6,25.76,25.78,22.66,9125462,0.625,3.12,15.61,0,0.744,0,15.34,91.03,0.19103464238870457
1998-08-19,65.34,62.76,66.33,62.34,471931,-3.9486,3.99,37.35,0,-0.655,0,34.35,104.66,0.4765064424041354
1985-04-26,20.74,21.7,21.84,19.67,16297548,4.6287,2.17,32.35,0,0.979,0,27.29,110.25,0.15970989892755186
2004-05-11,64.6,64.11,64.74,63.56,453756,-0.7585,1.18,12.55,0,0.046,0,7.22,91.08,0.4869223053776714
1954-09-03,73.09,72.39,74.25,71.0,18064945,-0.9577,3.25,33.61,1,0.004,0,39.91,93.78,0.5508062649486922
1968-02-15,12.34,11.86,12.41,11.03,3226357,-3.8898,1.38,23.37,0,0.705,1,28.88,80.56,0.0837898310315562
1917-06-11,14.53,14.38,16.24,13.22,16677568,-1.0323,3.02,41.95,1,0.999,1,3.89,117.23,0.10323277524882339
1990-06-29,41.0,39.5,41.34,39.16,7534413,-3.6585,2.18,33.17,1,-0.727,0,57.13,115.4,0.29704498109713756
1983-08-23,8.65,9.47,10.02,7.61,13441655,9.4798,2.41,43.71,1,0.948,0,4.14,106.16,0.06534989584137026
1927-07-21,92.9,90.75,94.9,89.98,10986927,-2.3143,4.92,24.94,0,0.484,0,23.21,87.65,0.6924620013887817
1941-07-28,12.5,12.55,12.93,12.14,2711593,0.4,0.79,35.42,0,-0.563,1,36.23,104.85,0.08911349432914127
1955-09-08,61.79,61.83,62.42,61.69,15329441,0.0647,0.73,39.53,0,0.59,1,24.57,88.18,0.4693310701334773
1930-02-07,120.7,119.07,121.6,118.78,4139614,-1.3505,2.82,49.8,0,-0.519,0,78.9,93.48,0.9109636602114033
2011-01-17,19.04,18.88,20.55,18.69,15370244,-0.8403,1.86,28.1,0,0.51,0,83.85,82.61,0.13795231849394335
1928-01-09,102.44,103.0,104.64,102.1,11022104,0.5467,2.54,27.19,1,0.922,0,33.59,111.92,0.7869763135560528
1922-07-14,28.83,28.2,28.91,27.69,5798272,-2.1852,1.22,39.89,0,0.885,0,91.48,84.17,0.20986035028161404
1982-02-25,26.16,27.52,27.7,25.37,13478830,5.1988,2.33,40.65,0,0.221,1,9.14,119.72,0.2046138415245737
1949-12-12,74.74,74.29,76.22,73.57,12545964,-0.6021,2.65,24.85,0,-0.269,1,64.73,119.56,0.5654656276521872
1972-09-14,44.82,44.75,45.21,43.57,14472152,-0.1562,1.64,45.56,0,-0.216,1,8.22,97.51,0.33755111488311085
1975-11-27,8.83,8.87,10.05,8.14,15279825,0.453,1.91,41.57,0,-0.173,0,34.71,119.74,0.060720623408687585
2014-01-28,19.22,17.69,19.43,15.36,18006934,-7.9605,4.07,25.79,1,0.928,0,77.72,93.93,0.12877092816912275
1912-03-29,29.49,30.85,32.56,29.38,6539201,4.6117,3.18,13.84,1,0.966,1,58.12,111.76,0.23030630352596249
1988-04-12,63.5,63.19,64.83,62.37,3063773,-0.4882,2.46,28.26,1,-0.117,0,14.56,106.8,0.47982408764755796
1977-02-14,6.65,4.77,7.18,4.1,3394844,-28.2707,3.08,13.45,1,0.73,0,3.6,90.85,0.02908726178535606
1987-08-18,41.6,40.62,42.79,39.97,18577856,-2.3558,2.82,44.0,0,-0.812,1,86.44,114.17,0.30568628963814515
1905-12-04,72.13,70.91,72.49,70.39,4252092,-1.6914,2.1,39.48,0,-0.364,0,96.89,109.97,0.5393873929480748
